FoodNumber	FoodGroupCode	FoodName	FoodCategory	Base	Units	Description	Dilution	Comment	EdiblePortion	ACAR	ALCO	BCAR	BCRYPT	BIOT	CA	CHO	CHOL	CL	CMON	CN3	CN6	CU	ENGFIB	FAT	FE	FOLT	FRUCT	GLUC	HFE	I	K	KCALS	KJ	LACT	MALT	MG	MILK	MN	NA	NCF	NHFE	NIACEQU	NMILK	OSUG	P	PANTO	PROT	RET	RIBO	SATFA	SE	STAR	SUCR	THIA	TOTCAR	TOTNIT	TOTSUG	TRANS	VITA	VITB12	VITB6	VITC	VITD	VITE	WATER	ZN	Fruit	DriedFruit	FruitJuice	SmoothieFruit	Tomatoes	TomatoPuree	Brassicaceae	YellowRedGreen	Beans	Nuts	OtherVeg	Beef	Lamb	Pork	ProcessRedMeat	OtherRedMeat	Burgers	Sausages	Offal	Poultry	ProcessedPoultry	GameBirds	WhiteFish	OilyFish	CannedTuna	Shellfish	CottageCheese	CheddarCheese	OtherCheese
6975	8D	SCOTCH PANCAKES, PLAIN, PURCHASED	F	100	Grams	RP Yr 1 update based on manufacturers' data (six products; thick pancakes).	1	Nutrient analysis of bread and morning goods, LGC 1999. Sample 41  NDNS RP Yr 1 update GH. Amended  water, macronutrients, energy, sugars, fatty acids, NaCl (April 08).	1	0	0	0	0	1	84	49.1	21	420	2.9	.67	1.73	.1	1.5	6.1	1	6	1.6	2	0	10	233	264	1118	3.7	0	20	7.2	.25	500	5.7	1	2.3	13.8	0	240	.3	6.3	102	.08	.74	3	28.1	13.8	.16	0	1.1	21	.05	102	0	.1	0	.6	1.3	37	.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6976	2R	CHEESE TOPPED ROLLS/BAPS, WHITE	F	100	Grams	 	1	Nutrient analysis of bread. LGC 1999. Sample 19	1	0	0	12	0	1	223	44.6	11	1115	2.25	.15	.86	.12	2	8.1	1.2	30	.3	0	0	23	124	283	1197	0	2.1	22	2.4	.4	559	5.7	1.2	4.6	0	0	144	.4	10.7	39	.14	4.03	6	42.2	0	.23	12	1.9	2.4	.38	41	0	0	0	.06	.6	32.8	1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0
6977	2R	CIABATTA, PLAIN	F	100	Grams	 	1	Nutrient analysis of bread. LCG 1999. Sample 23	1	0	0	0	0	2	94	51.9	0	940	2.11	.07	.77	.58	2.3	3.9	1.8	21	.1	0	0	7	131	270	1147	0	2.7	24	3	.5	538	5.7	1.8	3.4	0	0	101	.2	10.2	0	.03	.57	19	48.9	.2	.24	0	1.8	3	.02	0	0	0	0	0	.5	29.2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6978	14R	CHEESE MASCARPONE	F	100	Grams	 	1	NUTRIENT ANALYSIS OF CHEESE. LGC 1999  SAMPLE 11	1	0	0	214	0	5	161	4.3	123	110	10.45	.23	.82	0	0	44.5	0	11	0	0	0	14	137	435	1793	4.3	0	11	4.3	0	70	6.38	0	1.8	0	0	116	.2	4.6	376	.22	29.48	2	0	0	.04	214	.7	4.3	1.81	412	.6	0	0	.1	1.1	46.2	.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100
6979	14R	CHEESE SOFT LOW FAT	F	100	Grams	 	1	NUTRIENT ANALYSIS OF CHEESE. LGC 1999. SAMPLE 29	1	0	0	158	0	5	99	3.5	23	490	1.9	.03	.13	0	0	8	0	23	0	0	0	11	120	145	606	3.5	0	10	3.5	0	346	6.38	0	2.8	0	0	129	.2	14.9	86	.26	5.57	0	0	0	.03	158	2.3	3.5	.31	112	.3	0	0	.1	.4	72.5	.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100
6980	14R	CHEESE PANEER	F	100	Grams	 	1	NUTRIENT ANALYSIS OF CHEESE. LGC 1999  SAMPLE 33	1	0	0	34	0	5	537	.9	92	490	6.16	.12	.43	0	0	24.5	0	25	0	0	0	11	69	327	1360	.9	0	23	.9	.02	19	6.38	0	7.8	0	0	383	.2	26	248	.2	15.43	0	0	0	.03	34	4.1	.9	1.27	254	.3	0	0	.1	.4	46.8	3.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100
6981	14R	CHEESE HALLOUMI	F	100	Grams	 	1	Nutrient analysis of cheese/ LGC 1999 sample 34	1	0	0	201	0	5	794	.9	92	1730	5.14	.09	.52	0	0	23.5	0	40	0	0	0	60	88	310	1290	.9	0	40	.9	.05	1200	6.38	0	6.2	0	0	517	.2	23.9	288	.2	16.58	12	0	0	.03	201	3.7	.9	.78	322	.5	0	0	.1	.6	45.5	3.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100
6982	13R	COFFEE WHITENER , LIQUID (SKIMMED MILK AND NON MILK FAT)	F	100	Grams	 	1	nutrient analysis of other milks and creams, LGC 98, samp 13	1	0	0	88	0	0	96	4.1	2	222	.15	0	.02	0	0	4	0	1	0	0	0	17	128	65	270	4.1	0	9	4.1	0	49	6.38	0	.6	0	0	90	0	3.3	0	.07	3.54	3	0	0	0	88	.5	4.1	.13	15	0	.1	0	0	.1	86.4	.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6983	13R	COFFEE CREAMER, LIQUID (GLUCOSE SYRUP AND VEGETABLE FAT)	F	100	Grams	 	1	Nutrient analysis of other milks and creams, LGC 98, samp 14	1	0	0	318	0	0	4	8.5	0	222	.3	0	.02	0	0	14.4	.5	1	0	.1	0	0	20	167	694	0	.6	0	0	0	109	6.25	.5	.6	8.5	7.1	51	0	1.5	0	.07	13.18	3	0	.7	0	318	.2	8.5	.29	53	0	.1	0	0	.4	76.5	.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6984	13B	CREAM, DAIRY, EXTRA THICK, 24% FAT	F	100	Grams	 	1	nut anal of other milks and creams, LGC, 98, samp 27	1	0	0	384	0	2	95	2.4	74	80	5.31	.18	.4	.01	0	23.5	.1	7	0	0	0	35	100	232	957	2.4	0	8	2.4	0	29	6.38	.1	.7	0	0	81	.3	2.9	435	.17	15.25	0	0	0	.02	384	.5	2.4	.82	499	.3	.1	1	.34	.8	66	.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6985	13B	CREME FRAICHE, HALF FAT (15%)	F	100	Grams	 	1	Nut anal of other milk and creams, LGC, 98 samp 29	1	0	0	21	0	1	95	4.4	57	55	3	.06	.24	0	0	15	.1	3	0	0	0	8	122	162	671	3	0	9	3	0	36	6.38	.1	.6	0	0	81	.2	2.7	299	.21	10.49	4	1.4	0	0	21	.4	3	.3	303	.2	0	1	0	.4	76.5	.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6986	13B	CREAM, DAIRY, UHT, AEROSOL, HALF FAT	F	100	Grams	 	1	Nut anal of other milks and creams, LGC, 98, samp 32	1	0	0	39	0	2	87	7.6	35	86	3.92	.12	.31	0	0	17.3	0	3	0	0	0	11	110	195	809	3.6	0	9	3.6	0	35	6.38	0	.8	4	.2	77	.3	2.8	147	.17	11.25	0	0	3.8	.03	39	.4	7.6	.58	154	.2	0	0	0	.5	71.9	.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6987	13B	SIMPLY DOUBLE DESSERT TOPPING	F	100	Grams	 	1	Nut anal of other milks and creams, LGC, 1998 sample 37	1	10	0	339	0	1	90	6.8	2	87	.96	.01	.15	0	.1	28.2	.2	5	0	0	0	12	104	289	1191	3	0	8	3	0	47	6.38	.2	.6	3.6	2.7	76	.2	2.3	0	.16	24.83	2	.2	.9	.04	344	.4	6.6	1.04	57	.2	0	0	0	.2	61.4	.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6988	27B	CHICKEN CURRY, KORMA STYLE, WITH CREAM OR COCONUT SAUCE, NO RICE TAKEAWAY	F	100	Grams	 	1	Nutrient analysis of ethnic takeaway foods, aspland and james, 97. sample 1	1	0	0	44	0	2	60	2.4	52	185	5.21	.56	2.18	.07	.6	14.6	1.3	11	0	0	.1	16	220	191	793	1.3	.1	21	1.3	.17	267	6.25	1.2	8	.3	0	129	.8	12.6	27	.12	5.76	7	.8	.2	.04	44	2	1.6	.1	34	0	.3	2.6	.1	2.3	65.6	.6	1.35	0	0	0	0	0	0	.51	0	0	8.77	0	0	0	0	0	0	0	0	40.77	0	0	0	0	0	0	0	0	0
6989	27B	CHICKEN TIKKA MASALA, TAKEAWAY	F	100	Grams	 	1	Nutrient analysis of ethnic takeaway foods, aspland and james 97, sample 3	1	12	0	98	0	2	51	4	47	640	4.49	.43	2.03	.12	2.2	11.5	2.7	13	.5	1	.2	5	267	173	719	1	.1	25	2.7	.26	452	6.25	2.4	6.1	.4	.2	149	.8	13.5	37	.13	3.95	7	.9	.4	.04	104	2.2	3.1	.06	54	.1	.2	1.2	1.48	1.9	67.1	.6	0	0	.71	0	14.26	.71	0	4.27	0	0	13.26	0	0	0	0	0	0	0	0	49.89	0	0	0	0	0	0	0	0	0
6990	24B	LAMB CURRY, TAKEAWAY EG ROJAN JOSH, NO RICE	F	100	Grams	 	1	Nutriient analysi of ethnic takeaway foods, aspland and james, 97, sample 4	1	10	0	212	14	1	31	1.7	47	581	4.29	.45	1.82	.07	.8	10	3.4	8	.1	.1	.2	5	291	146	606	0	.1	21	.2	.27	366	6.25	3.2	4.2	.6	.2	95	.3	12.3	8	.1	2.75	6	.9	.3	.04	224	2	.8	.07	46	1	.1	2.4	.3	2.1	70.7	2.1	0	0	0	0	14.69	2.45	0	0	0	0	25.18	0	28.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6991	27B	CHICKEN BIRYANI WITH RICE, TAKEAWAY	F	100	Grams	 	1	Nutrient analysis of ethnic takeaway foods, aspland and james 97, sample 6	1	0	0	63	5	1	23	16.6	21	370	2.96	.38	1.64	.08	1.1	7.4	1.3	12	.5	.2	.1	5	170	163	684	0	0	16	3.9	.25	263	6.25	1.2	4.3	.9	3.9	87	.6	8.5	3	.07	2	7	11.8	.2	.03	65	1.4	4.8	.04	14	.1	.1	1	.55	1.4	66.9	.6	0	0	0	0	6.54	0	0	.26	4.36	0	18.05	0	0	0	0	0	0	0	0	17.44	0	0	0	0	0	0	0	0	0
6992	1R	PRAWN CRACKERS	F	100	Grams	 	1	Nutrient analysis of ethnic takeaway foods, aspland and james, 97, samp 24	1	0	0	33	0	5	21	53.1	0	1000	22.35	3.14	7.85	.12	.9	39	1.5	3	0	0	.3	50	17	551	2298	0	.3	4	0	1.49	767	6.25	1.3	.6	2.2	0	6	.6	.3	0	.1	3.64	3	50.9	1.9	0	33	0	2.2	.11	6	0	.4	0	0	5.8	2.8	.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.67	0	0	0
6993	27B	CHICKEN FRIED RICE TAKEAWAY	F	100	Grams	 	1	Nutrient analysis of ethnic takeaway foods, Aspland and James, 97, samp 27	1	8	0	45	0	2	14	24	31	420	3.04	.38	1.2	.09	.8	6	.5	12	0	0	.1	13	72	171	719	0	0	10	2.7	.41	360	6.25	.5	2.7	0	2.7	74	.6	6.7	5	.15	1.01	8	21.3	0	.03	49	1.1	2.7	.02	13	.4	.1	2.3	.1	.8	60.5	1	0	0	0	0	0	0	0	0	.9	0	10.38	0	0	0	0	0	0	0	0	15.58	0	0	0	0	0	0	0	0	0
6994	1R	SESAME PRAWN TOASTS	F	100	Grams	 	1	Nutrient analysis of ethnic takeaway foods. Apsland and James, 97, samp 29	1	0	0	189	0	1	114	16.7	44	610	15.09	1.87	7.53	.24	1.8	29.8	1.8	13	0	0	.2	13	143	382	1589	0	.8	60	2	.38	470	6.25	1.6	3.4	.8	2	180	.3	12.9	0	.05	3.84	19	13.9	0	.1	189	2.1	2.8	.02	32	.6	.1	1.4	0	5.1	35.8	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.29	0	0	0
6995	37L	VEGETABLE ENCHILADAS	F	100	Grams	 	1	Nutrient analysis of ethnic takeaway foods, aspland and james 97, samp 33	1	74	0	411	22	2	119	14.7	13	410	2.67	.24	.86	.12	2.4	7.1	1.5	8	.2	.2	0	23	220	145	607	0	.7	25	1.8	.28	303	6.25	1.5	2.1	1.1	1.8	125	.3	6.4	2	.1	2.77	5	11.8	0	.08	459	1	2.9	.21	79	.2	.1	.6	.04	1.3	64.5	.9	0	0	0	0	14.32	1.32	0	5.28	14.52	0	12.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.72	0
6996	1R	NACHOS CHEESE (CORN CHIPS WITH MELTED CHEESE AND SALSA)	F	100	Grams	 	1	Nutrient analysi of ethnic takeaway foods, Aspland and James, 97, samp	1	0	0	144	17	2	274	13.9	33	560	7	.63	2.39	.06	2	18.1	.9	24	0	0	0	13	186	257	1072	0	0	34	1.2	.18	436	6.25	.9	2.6	0	1.2	234	.3	10.6	98	.17	6.92	5	12.7	0	.04	153	1.7	1.2	.17	124	.3	.1	3.6	.58	1.5	50.5	1.7	0	0	0	0	11.08	1.9	0	3.2	0	0	3.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0
6997	15B	YOGURT, GREEK STYLE , COWS, WITH HONEY, WHOLE MILK	F	100	Grams	 	1	Nutrient analysis of yogurts, fromage frais and chilled desserts. C&C 98, samp 4.	1	0	0	0	0	1	121	13.7	17	151	1.97	.03	.11	0	0	8.3	.3	6	2.6	2.7	0	39	181	146	613	3.5	.1	12	4.5	0	62	6.38	.3	1.6	8.5	1.1	124	.6	5.1	100	.13	5.51	3	.7	3	.12	0	.8	13	.2	100	.2	0	0	.07	.4	73.4	.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6998	49C	CIDER, VINTAGE, CANNED	F	100	Grams	 	1	M+W MISC FODD SUPP 225	1	0	10.3	0	0	1	5	7.4	0	5	0	0	0	.02	0	0	.3	2	1.3	1.8	0	0	95	100	417	0	2.3	4	0	0	2	6.25	.3	0	7.4	0	9	0	0	0	0	0	0	0	2	0	0	0	7.4	0	0	0	0	0	0	0	79.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6999	49C	CIDER VINTAGE, NOT CANNED	R	100	Grams	 	1	 	1	0	10.3	0	0	1	5	7.4	0	5	0	0	0	.02	0	0	.3	2	1.3	1.8	0	0	95	100	417	0	2.3	4	0	0	2	6.25	.3	0	7.4	0	9	0	0	0	0	0	0	0	2	0	0	0	7.4	0	0	0	0	0	0	0	79.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7000	51C	HERBAL TEA AS SERVED	F	100	Grams	 	1	 	1	0	0	0	0	0	0	0	0	1	0	0	0	.01	0	0	0	1	0	0	0	1	18	0	0	0	0	1	0	.07	0	6.25	0	0	0	0	1	0	0	0	.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7006	49E	ALCOHOL SOFT DRINKS, SPIRIT BASED, DIET/NAS E.G BARCARDI BREEZER DIET	F	100	Grams	 	1	LIDNS mainstage Q3 14/3/05 CR	1	0	4	0	0	0	4	.6	0	2	0	0	0	0	0	0	0	0	.2	.1	0	0	13	30	126	0	0	1	0	0	6	6.25	0	0	.6	0	0	0	0	0	0	0	0	0	.3	0	0	0	.6	0	0	0	0	0	0	0	95.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7008	35A	SALMON AND BROCCOLI IN PUFF PASTRY, PURCHASED	R	100	Grams	 	1	Lidns mainstage Q3 07/02/05 KG	1	0	0	227	0	2	57	21.7	81	297	5.96	1.12	1.78	.07	1.2	20.8	.9	14	.1	.1	0	15	181	304	1267	.4	0	15	.9	.22	181	6.84	.8	3.7	1.2	.1	114	.5	8.8	169	.08	9.52	5	19.6	1.3	.11	227	1.4	2	.47	207	.6	.1	6.2	1.77	1.8	48.6	.5	0	0	0	0	0	0	10	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	1	1
7009	39B	BOILED OR MASHED NEW POTATOES WITH BUTTER	R	100	Grams	 	1	LIDNS mainstage q3 8/2/05 lw	1	0	0	30	0	0	13	14.7	11	91	.92	.05	.15	.06	1.4	4.4	1.5	18	.2	.3	0	5	410	100	419	0	0	17	1	.19	40	6.26	1.5	.8	0	0	52	.4	1.4	41	.02	2.74	1	13.7	.5	.12	30	.2	1	.15	45	0	.3	8.6	.04	.2	77.8	.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7014	56R	PINE NUTS	F	100	Grams	 	1	 	1	0	0	10	0	2	11	4	0	41	19.9	1.16	39.94	1.32	1.9	68.6	5.6	66	.1	.1	0	3	780	688	2840	0	0	270	3.9	7.9	1	5.3	5.6	6.9	0	0	650	.2	14	0	.19	4.6	1	.1	3.7	.73	10	2.6	3.9	0	2	0	.2	0	0	13.7	2.7	6.5	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7016	37M	CABBAGE FRIED IN BLENDED VEGETABLE OIL	R	100	Grams	 	1	Lidns mainstage Q3 09/02/05 KG	1	0	0	501	0	0	57	5.1	0	42	10.88	1.48	4.86	.02	2.9	20.8	.8	41	2.2	2.4	0	5	327	215	886	0	0	10	5	.24	8	8.93	.8	1	0	0	44	.2	2.1	0	.03	2.46	2	.1	.4	.12	501	.3	5	0	83	0	.2	41.6	0	4.8	67.7	.2	0	0	0	0	0	0	85.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7019	50E	LIGHTER LIFE TOTAL BALANCE SOUP POWDER FORTIFIED	F	100	Grams	Estimates taken from code 6892. Nutrient profile from manufacturers analysis.	1	NDNS comp study 26/11/07	1	0	0	0	0	100	690	34.7	2	3	1.2	4.2	.1	2.3	6.2	9.9	10.3	147	.1	0	0	110	2	369	1547	12.2	0	250	12.4	2.9	1200	6.23	10.3	14.6	0	0	800	4.4	36.8	0	1.2	1.4	88	22.3	.1	1	0	5.9	12.4	3	589	1.5	1.5	44.2	3.7	7.4	6.1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7025	5R	KELLOGGS ALL BRAN CRUNCHY OAT BAKES	F	100	Grams	Entered as recipe and converted to adjust for fortificants (F); 24(27), 9379(20), 7(20), 871(9), 2202(5), 8171(5), 2183(1), 2522(0.5).	1	NDNS comp study 27/11/07. Missing data; Se, niacin, trypt/60	1	0	0	0	0	15	47	62.7	0	413	6.69	.73	3.82	.41	10.7	14.5	8.8	250	0	2.3	0	2	475	397	1674	0	0	143	6.3	2.76	242	6.1	8.8	14.3	28	8.2	413	.8	7.9	0	1	2.38	5	28.3	23.8	.9	0	1.3	34.3	.01	0	.6	1.3	0	3.1	2.9	6.9	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7027	19A	DO NOT USE FLORA NO SALT FAT SPREAD	F	100	Grams	Flora no salt. Based on 38% added vegetable oils (inc 36% sunflower oil), water and buttermilk.	1	NDNS comp study 27/11/07. Missing data; Se, niacin, trypt/60	1	0	0	1	0	1	30	3.5	1	28	20.24	2.47	8.84	0	0	38	0	2	0	0	0	5	38	356	1464	0	0	3	0	0	5	6.28	0	.2	0	0	24	.1	.1	1	.05	4.51	0	3.5	0	.01	1	0	0	0	1	0	0	.3	7.5	20	59.6	.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7028	1R	BULGAR WHEAT COOKED	R	100	Grams	 	1	 	1	0	0	0	0	1	10	25.9	0	32	.09	.02	.27	.15	1.6	.7	.7	4	0	0	0	0	118	117	500	0	0	28	1.7	.52	2	6.07	.7	1.9	0	1.3	94	.1	3.5	0	.01	.09	1	24.2	.3	.05	0	.6	1.7	0	0	0	.1	0	0	.1	70.1	.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7032	50R	CHEESE SAUCE MADE WITH CHEESE AND WHOLE MILK ONLY	R	100	Grams	 	1	LIDNS mainstage q3 14/2/05 lw	1	0	0	78	0	4	419	3	54	539	4.48	.11	.3	.29	0	18.7	.2	18	0	0	0	33	138	236	982	3	0	20	3	.01	362	7.25	.2	3.8	0	0	296	.6	14	189	.32	11.63	4	0	0	.03	78	2.2	3	.71	202	1.6	.1	.7	.14	.3	62.2	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.57	0
7037	44R	CAROB CHOCOLATE SUBSTITUTE	F	100	Grams	 	1	 	1	0	0	40	0	3	38	49.9	0	100	11.44	.1	1.26	.7	1.4	36.6	2.4	10	0	11.8	0	6	300	549	2290	0	0	100	0	.5	11	6.25	2.4	1.2	45.9	0	140	.6	8.1	0	.08	21.2	6	4	34.1	.07	40	1.3	45.9	.38	7	0	0	0	0	.5	.6	.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7039	50R	CHEESE SAUCE MADE WITH SEMI-SKIMMED MILK, NO FAT	R	100	Grams	 	1	Lidns mainstage Q3 15/02/05 KG	1	0	0	53	0	3	361	6.6	39	428	3.13	.08	.22	.21	0	13.1	.2	13	0	0	0	28	180	190	792	3.9	0	20	3.9	.01	281	8.65	.2	3	0	0	261	.6	11.8	134	.33	8.16	2	2.7	0	.04	53	1.9	3.9	.54	143	1.4	.1	1	.1	.2	66.1	1.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.76	0
7040	23B	STEWED LEAN MINCE BEEF WITH ONION	R	100	Grams	 	1	LIDNS MAINSTAGE Q3 21/02/05 OD	1	0	0	1	0	1	15	1	53	82	3.56	.09	.16	.07	.2	9.1	1.5	18	.2	.3	.6	11	295	170	711	0	0	19	1	0	86	7.62	.9	9	0	.3	170	.4	20.9	0	.11	4.01	7	0	.2	.08	1	3.4	1	.44	0	1.8	.3	.8	.47	.2	67.7	4.2	0	0	0	0	0	0	0	0	0	0	22.19	77.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7051	5R	RAISIN WHEATS, KELLOGGS	F	100	Grams	RP Yr 1 update based on manufacturer's data.	1	Manu Data/ M+W6 96/ FA Supp 28  11/08/04 update breakfast cereals project 2004 BH  Updated for NDNS rolling prog pilot study 15/12/06 RT. Manu data  NDNS RP Yr 1 update GH. Amended water, macronutrients, energy, sugars, fatty acids (March 08).	1	0	0	30	0	3	34	74.6	0	50	.18	.07	.86	.39	7.7	2	6	250	5.4	4.2	0	0	388	334	1421	0	0	61	4.7	1.46	10	5.83	6	13.2	11.6	0	195	.6	9	0	1	.4	14	58.3	6.8	.9	30	1.5	16.3	.01	5	.6	1.3	0	.11	.7	5.4	1.2	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7052	6R	ASDA CHOCO SQUARES CEREAL FORTIFIED	F	100	Grams	Entered as recipe and converted to adjust for fortificants (F); 9215(35), 2212(30), 2603(15), 2205(10)8149(5)	1	NDNS comp study 27/11/07. Missing data; Se, trypt/60	1	0	0	0	0	12	146	72.5	1	125	6.48	.11	2.89	.27	3.3	13.9	9.7	220	0	0	0	12	371	436	1841	3.7	0	72	1.2	1.83	58	6.02	9.7	23.3	31.6	0	266	6.6	9.9	18	1.8	3.6	3	39.7	29	1.6	0	1.6	32.8	.08	18	.1	1.2	54	.11	8.7	5.3	1.9	0	0	0	0	0	0	0	0	0	2.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7053	50A	BARLEY CUP DRY WEIGHT	F	100	Grams	 	26	 	1	0	0	0	0	0	56	52.9	0	950	.05	.02	.25	.4	0	.6	3	0	0	0	0	0	1164	229	974	0	0	0	0	0	190	6.25	3	0	0	0	210	0	6.2	0	.16	.1	1	52.9	0	0	0	1	0	0	0	0	0	0	0	.4	2.5	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7057	14R	CHEESE GOATS FULL FAT	F	100	Grams	 	1	nutrient analysis of cheese. LGC 1999 sample 15	1	0	0	0	0	5	133	1	93	1060	5.43	.15	.57	.06	0	25.8	0	22	0	0	0	51	132	320	1330	.9	0	14	1	.02	601	6.38	0	6.7	0	.1	229	.4	21.1	333	.39	17.91	6	0	0	.03	0	3.3	1	.97	333	.5	.1	0	.5	.6	50.8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100
7065	50R	VECON	F	100	Grams	 	1	 	1	0	0	0	0	60	95	4	0	12525	.34	0	.56	.3	0	1.4	70	101	0	0	0	160	1300	136	575	0	0	180	0	.17	8350	6.25	70	50	0	0	1700	3.5	27	833	6	.22	18	4	0	5	0	4.3	0	0	833	13.3	1.3	100	0	0	24	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7082	15C	FRUIT BASED PANNACOTTA	R	100	Grams	Based on purchased fruit pannacottas, including M&S and Tesco	1	NDNS comp study 05/12/07. Missing data; Se, niacin, trypt/60	1	0	0	177	0	1	37	16.4	51	30	4.5	.16	.4	.04	.4	19.4	.2	8	.6	.6	0	19	75	243	1012	.9	0	6	2.2	.08	14	6.31	.2	.4	14.2	0	37	.2	1.8	284	.1	12.46	1	0	14.2	.02	177	.3	16.4	.67	314	.3	0	10.7	.12	.8	63.2	.2	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7085	39B	POTATO SKINS WITH CHEESE AND BACON	R	100	Grams	 	1	Sec school meals project/LIDNS Mainstage	1	0	0	22	0	2	123	22	29	526	3.04	.13	.77	.2	1.9	9.7	.6	35	.2	.2	0	9	501	211	886	0	0	30	.8	.14	349	6.27	.6	4.2	0	0	154	.6	10.2	56	.1	4.78	5	21.1	.4	.37	22	1.6	.8	.24	60	.5	.4	9.7	.14	.2	55.8	1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.38	0	0	0	0	0	0	0	0	0	0	0	0	15.38	0
